City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Roald,NO,2021-04-21 17:39:30,62.5833,6.1333,39.2,81,75,12.66
294,Shu,KZ,2021-04-21 17:39:30,43.5983,73.7614,34.0,91,99,8.01
295,Atuona,PF,2021-04-21 17:39:31,-9.8,-139.0333,81.14,70,38,22.62
296,Belmonte,BR,2021-04-21 17:39:31,-15.8631,-38.8828,82.4,69,75,8.05
297,Gizo,SB,2021-04-21 17:39:31,-8.103,156.8419,82.2,74,98,3.85
298,Muroto,JP,2021-04-21 17:39:32,33.2833,134.15,62.98,64,25,4.41
299,Balikpapan,ID,2021-04-21 17:39:32,-1.2675,116.8289,78.53,80,45,8.7
300,Honiara,SB,2021-04-21 17:39:33,-9.4333,159.95,77.29,87,55,3.44
301,Bekhtery,UA,2021-04-21 17:39:33,46.251,32.2927,50.0,81,0,6.71
302,Doctor Mora,MX,2021-04-21 17:39:33,21.1417,-100.3125,75.0,40,1,9.22
303,Bardiyah,LY,2021-04-21 17:39:34,31.7561,25.0865,60.94,67,20,9.6
304,Pio Ix,BR,2021-04-21 17:39:34,-6.8375,-40.5792,81.99,65,92,2.24
305,Dailly,CH,2021-04-21 17:39:35,46.2,7.0333,57.2,44,75,6.91
306,Progreso,MX,2021-04-21 17:39:35,21.2833,-89.6667,91.99,58,75,11.41
307,Sayat,TM,2021-04-21 17:39:35,38.7839,63.8803,60.8,29,0,11.5
308,Piracuruca,BR,2021-04-21 17:39:36,-3.9281,-41.7092,83.68,73,83,4.18
309,Grand-Lahou,CI,2021-04-21 17:39:36,5.1367,-5.0242,84.18,75,42,11.12
310,Huntsville,US,2021-04-21 17:38:20,34.7304,-86.5861,48.99,57,75,11.5
311,Khandyga,RU,2021-04-21 17:39:37,62.6667,135.6,-0.04,98,89,2.89
312,High Level,CA,2021-04-21 17:39:37,58.5169,-117.136,37.4,70,90,24.16
313,Bilibino,RU,2021-04-21 17:39:38,68.0546,166.4372,5.32,87,37,4.07
314,Launceston,AU,2021-04-21 17:39:38,-41.45,147.1667,51.01,93,40,16.11
315,Malatya,TR,2021-04-21 17:39:38,38.5,38.0,62.6,22,0,10.36
316,Hualmay,PE,2021-04-21 17:39:39,-11.0964,-77.6139,73.56,72,14,10.36
317,Manggar,ID,2021-04-21 17:39:39,-2.8833,108.2667,81.66,71,42,7.58
318,Chapais,CA,2021-04-21 17:39:40,49.7834,-74.8492,21.2,58,90,8.05
319,Takoradi,GH,2021-04-21 17:39:40,4.8845,-1.7554,84.06,74,86,13.69
320,Bilecik,TR,2021-04-21 17:39:40,40.0,30.1667,53.6,57,40,4.61
321,San Andres,CO,2021-04-21 17:39:41,12.5847,-81.7006,86.0,66,20,17.27
322,Pocao De Pedras,BR,2021-04-21 17:39:41,-4.6667,-44.85,82.65,72,86,4.59
323,Sao Desiderio,BR,2021-04-21 17:39:42,-12.3633,-44.9733,76.86,69,55,5.66
324,Berdigestyakh,RU,2021-04-21 17:39:42,62.0989,126.6992,10.04,92,86,5.79
325,Marshfield,US,2021-04-21 17:39:42,44.6689,-90.1718,37.0,64,90,14.97
326,Grand Gaube,MU,2021-04-21 17:39:43,-20.0064,57.6608,77.0,84,100,3.0
327,Mingguang,CN,2021-04-21 17:39:43,32.7802,117.9638,61.05,93,100,0.13
328,Chumikan,RU,2021-04-21 17:39:43,54.7183,135.315,24.64,90,96,5.39
329,Tura,IN,2021-04-21 17:39:44,25.5198,90.2201,73.29,73,100,9.37
330,Boston,US,2021-04-21 17:38:07,42.3584,-71.0598,70.0,49,40,19.57
331,Atambua,ID,2021-04-21 17:39:45,-9.1061,124.8925,70.81,88,89,5.06
332,New Amsterdam,GY,2021-04-21 17:39:45,6.25,-57.5167,82.29,71,100,7.18
333,Athenry,IE,2021-04-21 17:39:45,53.2964,-8.7431,62.6,55,40,10.36
334,Vardo,NO,2021-04-21 17:39:46,70.3705,31.1107,42.8,56,0,16.11
335,Kashi,CN,2021-04-21 17:36:05,39.4547,75.9797,59.0,17,85,11.18
336,Nome,US,2021-04-21 17:39:46,64.5011,-165.4064,23.0,68,1,3.44
337,Honningsvag,NO,2021-04-21 17:39:46,70.9821,25.9704,39.2,87,75,17.27
338,Payo,ID,2021-04-21 17:39:47,-3.7508,103.6372,74.17,94,95,1.63
339,Aguimes,ES,2021-04-21 17:35:18,27.9054,-15.4461,73.0,64,20,29.93
340,Morehead,US,2021-04-21 17:39:47,37.2711,-87.1764,48.0,53,90,8.05
341,Bam,IR,2021-04-21 17:39:48,29.106,58.357,80.65,14,41,4.9
342,Ulaanbaatar,MN,2021-04-21 17:38:03,47.9077,106.8832,30.2,64,0,8.95
343,Ilulissat,GL,2021-04-21 17:39:48,69.2167,-51.1,24.8,50,1,5.75
344,Powell,US,2021-04-21 17:39:49,40.1578,-83.0752,39.99,52,40,14.97
345,Lashio,MM,2021-04-21 17:39:49,22.9333,97.75,68.09,33,0,1.61
346,Suicheng,CN,2021-04-21 17:39:49,33.8963,117.9331,56.17,98,100,5.93
347,Dhemaji,IN,2021-04-21 17:39:50,27.4833,94.5833,77.67,48,56,5.17
348,Balkanabat,TM,2021-04-21 17:39:50,39.5108,54.3671,77.49,25,54,24.76
349,Lata,PT,2021-04-21 17:39:50,40.1629,-8.3327,60.01,94,75,11.5
350,Akyab,MM,2021-04-21 17:39:51,20.15,92.9,80.06,83,1,4.14
351,Namatanai,PG,2021-04-21 17:39:51,-3.6667,152.4333,78.17,80,100,1.41
352,Soltsy,RU,2021-04-21 17:39:51,58.1239,30.3238,41.29,80,86,4.79
353,Sandnessjoen,NO,2021-04-21 17:39:52,66.0217,12.6316,39.2,52,40,8.05
354,Manowa,SL,2021-04-21 17:39:52,8.1667,-10.75,80.02,83,100,2.98
355,Port Macquarie,AU,2021-04-21 17:39:20,-31.4333,152.9167,48.99,86,1,1.01
356,Tabuk,PH,2021-04-21 17:39:53,17.4189,121.4443,73.15,86,100,1.88
357,Gushikawa,JP,2021-04-21 17:39:53,26.3544,127.8686,69.8,83,90,13.8
358,Gwadar,PK,2021-04-21 17:39:54,25.1216,62.3254,82.65,59,0,7.05
359,Burnie,AU,2021-04-21 17:39:54,-41.0667,145.9167,51.01,97,78,5.99
360,Dehloran,IR,2021-04-21 17:39:55,32.6941,47.2679,92.08,14,100,2.13
361,Amazar,RU,2021-04-21 17:39:55,53.858,120.875,34.52,79,100,8.01
362,Birao,CF,2021-04-21 17:39:56,10.2849,22.7882,90.82,25,100,2.37
363,Anloga,GH,2021-04-21 17:39:56,5.7947,0.8973,87.8,74,20,14.97
364,Lang Son,VN,2021-04-21 17:39:57,21.8333,106.7333,71.47,97,1,2.89
365,Uruguaiana,BR,2021-04-21 17:39:57,-29.7547,-57.0883,82.4,51,0,10.36
366,Punta Alta,AR,2021-04-21 17:39:58,-38.8759,-62.0736,76.17,47,25,22.06
367,Qorveh,IR,2021-04-21 17:39:58,35.1664,47.8045,63.57,30,31,1.59
368,Vostok,RU,2021-04-21 17:39:58,46.4856,135.8833,38.25,44,0,3.24
369,Coolum Beach,AU,2021-04-21 17:39:59,-26.5333,153.1,63.0,58,3,5.35
370,Pinjaur,IN,2021-04-21 17:39:59,30.7972,76.9172,65.84,64,64,6.33
371,Ahuimanu,US,2021-04-21 17:39:59,21.4447,-157.8378,73.4,88,75,3.44
372,Ternate,ID,2021-04-21 17:40:00,0.8,127.4,81.34,78,43,3.18
373,Bonavista,CA,2021-04-21 17:40:00,48.6499,-53.1147,46.4,66,95,6.91
374,Samfya,ZM,2021-04-21 17:40:00,-11.3649,29.5565,69.04,75,100,8.7
375,Shinpokh,PK,2021-04-21 17:40:01,34.3292,71.1782,73.4,53,20,4.61
376,Agde,FR,2021-04-21 17:36:14,43.3108,3.4758,59.0,72,0,8.05
377,Beringovskiy,RU,2021-04-21 17:40:01,63.05,179.3167,15.06,86,86,3.67
378,Vuktyl,RU,2021-04-21 17:40:02,63.8567,57.3094,36.46,87,47,6.96
379,Kodinar,IN,2021-04-21 17:38:05,20.7903,70.7031,79.86,80,96,12.03
380,Torbay,CA,2021-04-21 17:40:02,47.6666,-52.7314,50.0,61,75,16.11
381,Kamenka,RU,2021-04-21 17:40:04,51.3223,42.7678,46.0,87,78,7.87
382,Kupang,ID,2021-04-21 17:40:04,-10.1667,123.5833,74.93,84,53,6.02
383,Kalmunai,LK,2021-04-21 17:40:05,7.4167,81.8167,80.64,75,69,2.39
384,Hobyo,SO,2021-04-21 17:40:05,5.3505,48.5268,84.79,66,85,14.27
385,Jaisinghnagar,IN,2021-04-21 17:40:05,23.7,81.3833,78.13,42,100,4.18
386,Naryan-Mar,RU,2021-04-21 17:40:06,67.6713,53.087,35.82,88,100,10.65
387,Inhambane,MZ,2021-04-21 17:39:19,-23.865,35.3833,75.2,73,20,6.6
388,Tasiilaq,GL,2021-04-21 17:40:06,65.6145,-37.6368,31.75,72,100,7.99
389,Sitka,US,2021-04-21 17:40:06,57.0531,-135.33,44.6,76,1,10.36
390,Sivaki,RU,2021-04-21 17:40:07,52.6333,126.75,53.73,49,72,13.24
391,Sola,VU,2021-04-21 17:40:07,-13.8833,167.55,82.4,76,54,11.79
392,Singkang,MY,2021-04-21 17:40:07,2.1006,102.7994,78.8,94,20,0.13
393,Mabaruma,GY,2021-04-21 17:40:08,8.2,-59.7833,84.4,60,92,7.34
394,Khor,RU,2021-04-21 17:40:08,47.8861,134.9464,43.97,41,0,6.2
395,Chegdomyn,RU,2021-04-21 17:40:08,51.1167,133.0167,35.55,73,0,3.94
396,Pindorama,BR,2021-04-21 17:40:09,-21.1858,-48.9072,80.6,36,0,5.75
397,Mangaluru,IN,2021-04-21 17:38:20,12.8667,74.8833,84.2,70,40,3.44
398,Constitucion,CL,2021-04-21 17:40:10,-35.3333,-72.4167,58.8,95,100,25.66
399,Katherine,AU,2021-04-21 17:40:10,-14.4667,132.2667,75.2,73,40,2.3
400,Maniitsoq,GL,2021-04-21 17:40:10,65.4167,-52.9,35.17,75,0,7.85
401,Miranda De Ebro,ES,2021-04-21 17:40:11,42.6865,-2.947,61.0,63,75,10.36
402,Sengiley,RU,2021-04-21 17:40:11,53.9622,48.7944,37.4,100,90,22.37
403,Katsuura,JP,2021-04-21 17:40:11,35.1333,140.3,59.0,26,0,5.75
404,Dhidhdhoo,MV,2021-04-21 17:40:12,6.8833,73.1,84.24,66,68,5.75
405,Road Town,VG,2021-04-21 17:40:12,18.4167,-64.6167,82.99,69,40,16.11
406,Ambilobe,MG,2021-04-21 17:40:13,-13.2,49.05,76.78,74,100,6.04
407,Shahr-E Babak,IR,2021-04-21 17:40:13,30.1165,55.1186,71.38,17,68,8.66
408,Peniche,PT,2021-04-21 17:40:14,39.3558,-9.3811,62.01,91,96,18.99
409,Saryg-Sep,RU,2021-04-21 17:40:14,51.5,95.6,26.91,47,66,4.29
410,Muyezerskiy,RU,2021-04-21 17:40:14,63.9333,31.65,34.7,99,100,4.63
411,Gravdal,NO,2021-04-21 17:40:14,68.1214,13.5031,35.6,55,40,11.5
412,Ostrovnoy,RU,2021-04-21 17:40:15,68.0531,39.5131,35.76,78,84,7.87
413,Bubaque,GW,2021-04-21 17:40:15,11.2833,-15.8333,78.55,70,90,18.59
414,Minnedosa,CA,2021-04-21 17:40:15,50.2453,-99.8436,51.8,25,20,19.57
415,Svay Rieng,KH,2021-04-21 17:40:16,11.0879,105.7993,83.26,72,99,6.8
416,Talaya,RU,2021-04-21 17:40:16,61.3833,152.75,7.07,97,53,5.23
417,Kulhudhuffushi,MV,2021-04-21 17:40:17,6.6221,73.07,84.06,68,71,6.38
418,Ranong,TH,2021-04-21 17:40:17,9.9658,98.6348,81.12,77,48,4.88
419,Beloha,MG,2021-04-21 17:37:18,-25.1667,45.05,70.21,81,26,16.44
420,Zhigansk,RU,2021-04-21 17:40:18,66.7697,123.3711,-6.97,100,75,3.76
421,Lodja,CD,2021-04-21 17:40:18,-3.4833,23.4333,70.66,92,100,0.98
422,Baherden,TM,2021-04-21 17:40:19,38.4362,57.4316,73.36,29,36,14.63
423,Windhoek,NA,2021-04-21 17:39:25,-22.5594,17.0832,70.0,35,75,4.61
424,Bucerias,MX,2021-04-21 17:36:32,20.75,-105.3333,80.6,47,1,3.44
425,Kautokeino,NO,2021-04-21 17:40:19,69.0125,23.0412,31.32,90,100,18.32
426,Kushima,JP,2021-04-21 17:40:19,31.4583,131.2333,56.19,62,9,3.89
427,Buenos Aires,AR,2021-04-21 17:38:02,-34.6132,-58.3772,78.01,73,0,6.91
428,Lendava,SI,2021-04-21 17:40:20,46.5649,16.4509,57.0,30,22,1.01
429,Leirvik,NO,2021-04-21 17:40:20,59.7798,5.5005,44.01,81,40,31.07
430,Vila Do Maio,CV,2021-04-21 17:40:21,15.1333,-23.2167,77.0,57,75,16.11
431,Fukuma,JP,2021-04-21 17:40:21,33.7667,130.4667,61.0,72,99,2.3
432,Matagami,CA,2021-04-21 17:40:21,49.7502,-77.6328,19.4,73,90,9.22
433,Buraydah,SA,2021-04-21 17:40:22,26.326,43.975,89.6,15,0,4.61
434,Flin Flon,CA,2021-04-21 17:40:22,54.7682,-101.865,48.2,34,1,5.75
435,Zhoucheng,CN,2021-04-21 17:40:22,35.9122,116.3117,51.57,91,100,4.38
436,Hokitika,NZ,2021-04-21 17:40:23,-42.7167,170.9667,53.38,83,46,4.85
437,Oranjestad,AW,2021-04-21 17:40:17,12.524,-70.027,87.8,58,20,25.32
438,Ihosy,MG,2021-04-21 17:40:23,-22.4,46.1167,63.82,95,92,6.2
439,Burns Lake,CA,2021-04-21 17:40:24,54.2331,-125.7533,50.0,43,66,10.36
440,Wagar,SD,2021-04-21 17:40:24,16.1525,36.2032,97.68,18,26,13.96
441,Nova Olinda Do Norte,BR,2021-04-21 17:40:25,-3.8881,-59.0942,83.41,71,97,4.34
442,Torit,SS,2021-04-21 17:40:25,4.4133,32.5678,76.32,75,100,5.37
443,Acarau,BR,2021-04-21 17:36:23,-2.8856,-40.12,81.77,76,92,7.78
444,Nelson Bay,AU,2021-04-21 17:40:26,-32.7167,152.15,50.0,93,1,9.22
445,Atherton,GB,2021-04-21 17:40:26,53.5237,-2.4935,55.99,46,87,4.0
446,Pecos,US,2021-04-21 17:40:26,31.4229,-103.4932,51.8,25,1,13.8
447,Uwajima,JP,2021-04-21 17:40:27,33.2238,132.56,57.38,53,55,4.45
448,Porto Novo,BJ,2021-04-21 17:40:27,6.4965,2.6036,87.8,74,20,14.97
449,Banda Aceh,ID,2021-04-21 17:40:27,5.5577,95.3222,80.82,80,97,9.24
450,Sioux Lookout,CA,2021-04-21 17:40:28,50.1001,-91.917,33.8,37,20,5.75
451,Kapit,MY,2021-04-21 17:40:28,2.0167,112.9333,73.63,96,95,1.01
452,Alice Springs,AU,2021-04-21 17:40:29,-23.7,133.8833,50.0,57,2,3.44
453,Puerto Ayacucho,VE,2021-04-21 17:40:29,5.6639,-67.6236,94.44,38,40,1.66
454,Bagdarin,RU,2021-04-21 17:40:29,54.4333,113.6,18.05,82,64,5.3
455,Boyolangu,ID,2021-04-21 17:40:30,-8.1181,111.8935,73.83,89,31,0.92
456,Pouembout,NC,2021-04-21 17:40:30,-21.1333,164.9,72.37,90,37,3.69
457,Aksarka,RU,2021-04-21 17:40:31,66.5606,67.7975,32.47,93,100,10.83
458,Kysyl-Syr,RU,2021-04-21 17:40:31,63.8986,122.7617,-2.61,98,89,2.28
459,Baruun-Urt,MN,2021-04-21 17:40:31,46.6806,113.2792,54.0,68,100,13.65
460,Aswan,EG,2021-04-21 17:40:32,24.0934,32.907,96.13,16,84,15.48
461,San Juan,AR,2021-04-21 17:40:32,-31.5375,-68.5364,64.87,48,76,17.49
462,Marawi,PH,2021-04-21 17:40:32,7.9986,124.2928,75.0,92,88,5.01
463,Sembe,CG,2021-04-21 17:40:33,1.6481,14.5806,73.99,82,98,1.54
464,Saint-Dizier,FR,2021-04-21 17:40:33,48.4167,5.0833,62.6,48,0,6.91
465,Matiri,TZ,2021-04-21 17:40:33,-10.75,34.9,59.79,95,67,3.2
466,Semme,FR,2021-04-21 17:40:34,46.1963,1.5007,59.0,51,75,13.8
467,Tessalit,ML,2021-04-21 17:40:34,20.1986,1.0114,92.55,4,60,10.29
468,Fort Nelson,CA,2021-04-21 17:40:34,58.8053,-122.7002,30.2,69,90,21.85
469,Aklavik,CA,2021-04-21 17:40:35,68.2191,-135.0107,21.2,58,75,3.44
470,Qasigiannguit,GL,2021-04-21 17:40:35,68.8193,-51.1922,24.8,50,1,5.75
471,Vagur,FO,2021-04-21 17:40:35,61.4732,-6.8119,43.66,75,100,16.24
472,Eydhafushi,MV,2021-04-21 17:40:36,5.1033,73.0708,82.72,73,30,8.5
473,Horta,PT,2021-04-21 17:40:36,38.5333,-28.6333,64.4,94,75,28.77
474,Macaubas,BR,2021-04-21 17:40:37,-13.0194,-42.6986,81.32,60,41,2.59
475,Riyadh,SA,2021-04-21 17:40:37,24.6877,46.7219,96.8,10,0,2.3
476,Santa Fe,AR,2021-04-21 17:40:37,-31.6333,-60.7,79.0,59,70,5.99
477,Bad Reichenhall,DE,2021-04-21 17:40:38,47.7333,12.8833,57.2,47,40,4.61
478,Homer,US,2021-04-21 17:40:38,59.6425,-151.5483,37.4,100,40,4.61
479,Bogorodskoye,RU,2021-04-21 17:40:39,56.55,37.8833,38.05,90,100,7.63
480,Nador,MA,2021-04-21 17:36:19,35.174,-2.9287,66.2,59,0,6.91
481,Kirakira,SB,2021-04-21 17:40:39,-10.4544,161.9205,78.84,86,82,6.13
482,Alofi,NU,2021-04-21 17:40:39,-19.0595,-169.9187,75.2,94,56,4.61
483,Whitehorse,CA,2021-04-21 17:40:40,60.7161,-135.0538,30.99,47,40,12.66
484,Foumban,CM,2021-04-21 17:40:40,5.7291,10.9001,69.87,82,61,0.16
485,Zeya,RU,2021-04-21 17:40:41,53.75,127.2667,37.99,84,68,5.3
486,Mount Gambier,AU,2021-04-21 17:40:41,-37.8333,140.7667,50.0,100,75,12.66
487,Tucupita,VE,2021-04-21 17:40:41,9.0622,-62.051,85.01,56,76,6.15
488,Kavaratti,IN,2021-04-21 17:40:41,10.5669,72.642,84.11,69,53,8.32
489,Okha,RU,2021-04-21 17:40:42,53.5739,142.9478,20.64,94,16,3.47
490,Krasnoselkup,RU,2021-04-21 17:40:42,65.7,82.4667,14.02,91,98,9.48
491,Barra De Sao Francisco,BR,2021-04-21 17:40:43,-18.755,-40.8908,84.49,48,62,7.18
492,Tucuman,AR,2021-04-21 17:36:28,-26.8241,-65.2226,84.2,58,20,11.5
493,Karachi,PK,2021-04-21 17:40:43,24.9056,67.0822,82.4,78,40,8.05
494,Kaliganj,BD,2021-04-21 17:40:43,23.4095,89.1402,83.14,72,57,7.76
495,Gobabis,NA,2021-04-21 17:40:44,-22.45,18.9667,64.69,28,8,10.11
496,Amahai,ID,2021-04-21 17:40:44,-3.3333,128.9167,78.06,86,78,2.33
497,Dukat,RU,2021-04-21 17:40:44,62.55,155.55,19.76,96,100,5.86
498,Ingham,US,2021-04-21 17:40:45,42.6,-84.3833,41.0,48,90,10.36
499,Portobelo,PA,2021-04-21 17:40:45,9.55,-79.65,88.0,76,58,21.99
500,Floro,NO,2021-04-21 17:40:46,61.5996,5.0328,41.0,75,75,21.85
501,Kirovskiy,RU,2021-04-21 17:40:46,45.0917,133.5136,46.49,43,0,5.66
502,Beoumi,CI,2021-04-21 17:40:47,7.6736,-5.5764,84.43,66,76,2.68
503,Ati,TD,2021-04-21 17:40:47,13.2154,18.3353,90.32,7,72,1.41
504,Saint-Denis,FR,2021-04-21 17:40:47,48.9167,2.3333,64.4,42,0,11.5
505,Lohfelden,DE,2021-04-21 17:40:48,51.2667,9.5333,59.0,62,0,17.27
506,Holt,US,2021-04-21 17:40:48,42.6406,-84.5153,41.0,48,90,10.36
507,Roma,US,2021-04-21 17:40:49,43.2128,-75.4557,34.0,86,90,10.36
508,Ulladulla,AU,2021-04-21 17:40:49,-35.35,150.4667,48.99,81,1,9.22
509,Mastacani,RO,2021-04-21 17:40:49,45.7833,28.0333,53.64,61,65,7.07
510,Grand-Santi,GF,2021-04-21 17:40:50,4.25,-54.3833,79.57,92,69,4.12
511,Sassandra,CI,2021-04-21 17:40:50,4.95,-6.0833,83.64,75,99,10.0
512,Mehran,IR,2021-04-21 17:40:50,33.1222,46.1646,69.8,35,0,6.91
513,San Bartolome De Tirajana,ES,2021-04-21 17:40:51,27.9248,-15.5733,73.0,64,20,29.93
514,Logan Lake,CA,2021-04-21 17:40:51,50.4998,-120.8025,51.8,40,20,3.44
515,Pacific Grove,US,2021-04-21 17:40:51,36.6177,-121.9166,53.6,82,90,3.44
516,Monrovia,LR,2021-04-21 17:40:52,6.3005,-10.7969,86.0,70,75,6.91
517,Tarbagatay,RU,2021-04-21 17:40:52,51.4803,107.3602,28.4,64,99,4.47
518,Pascagoula,US,2021-04-21 17:40:53,30.3658,-88.5561,66.2,52,1,14.97
519,Narimanov,RU,2021-04-21 17:40:53,46.6927,47.8498,60.8,41,90,8.95
520,Pangkalanbuun,ID,2021-04-21 17:40:53,-2.6833,111.6167,74.64,85,100,1.28
521,Turukhansk,RU,2021-04-21 17:40:54,65.8167,87.9833,2.88,98,99,0.92
522,Kamen-Na-Obi,RU,2021-04-21 17:40:54,53.7884,81.3423,28.45,94,68,8.52
523,Ankazoabo,MG,2021-04-21 17:40:55,-22.2833,44.5167,72.14,59,60,5.01
524,Male,MV,2021-04-21 17:40:55,4.1748,73.5089,84.2,74,20,9.22
525,Manali,IN,2021-04-21 17:40:56,13.1667,80.2667,84.2,79,20,6.91
526,Verkhnetulomskiy,RU,2021-04-21 17:40:56,68.6073,31.7962,42.8,45,0,6.71
527,Ghizela,RO,2021-04-21 17:40:56,45.8242,21.7372,53.6,82,20,8.05
528,Te Anau,NZ,2021-04-21 17:40:57,-45.4167,167.7167,48.81,92,79,1.01
529,Matelandia,BR,2021-04-21 17:40:57,-25.2408,-53.9964,84.99,46,0,11.5
530,Makakilo City,US,2021-04-21 17:40:57,21.3469,-158.0858,73.99,73,20,5.75
531,San Policarpo,PH,2021-04-21 17:40:58,12.1791,125.5072,77.67,82,100,7.29
532,Port Lincoln,AU,2021-04-21 17:40:58,-34.7333,135.8667,59.47,79,87,14.0
533,Jutai,BR,2021-04-21 17:40:58,-5.1833,-68.9,84.29,75,72,3.58
534,Oktyabrskiy,RU,2021-04-21 17:40:59,54.4815,53.471,47.52,42,100,13.18
535,Gorin,RU,2021-04-21 17:40:59,51.1983,136.6669,34.38,82,50,3.98
536,Peranamallur,IN,2021-04-21 17:40:59,12.5667,79.4333,82.38,74,25,8.79
537,Khiv,RU,2021-04-21 17:41:00,41.7543,47.9306,55.36,90,98,5.03
538,Laguna,US,2021-04-21 17:41:00,38.421,-121.4238,66.0,63,1,3.44
539,Pringsewu,ID,2021-04-21 17:41:00,-5.3582,104.9744,72.72,96,73,2.19
540,Bambanglipuro,ID,2021-04-21 17:41:01,-7.95,110.2833,74.39,84,9,4.27
541,Nicoya,CR,2021-04-21 17:41:01,10.1483,-85.452,89.6,51,40,14.97
542,Rosignol,GY,2021-04-21 17:41:02,6.2833,-57.5333,82.11,71,100,7.56
543,Acapulco,MX,2021-04-21 17:41:02,16.8634,-99.8901,86.0,51,75,5.75
544,Tapejara,BR,2021-04-21 17:41:02,-28.0681,-52.0139,74.98,43,0,6.58
545,Manoel Urbano,BR,2021-04-21 17:41:03,-8.8389,-69.2597,83.79,78,50,3.91
546,Klaksvik,FO,2021-04-21 17:41:03,62.2266,-6.589,42.8,75,75,16.11
547,Pandan,PH,2021-04-21 17:41:03,14.0453,124.1694,78.4,88,100,7.9
548,Brazzaville,CG,2021-04-21 17:38:01,-4.2658,15.2832,87.8,58,20,9.22
549,Tecoanapa,MX,2021-04-21 17:41:04,16.5167,-98.75,87.12,45,30,10.16
550,Itaituba,BR,2021-04-21 17:36:13,-4.2761,-55.9836,77.0,94,75,6.91
551,Clonakilty,IE,2021-04-21 17:41:04,51.6231,-8.8706,55.0,76,20,13.8
552,Morinville,CA,2021-04-21 17:41:05,53.8001,-113.652,61.0,23,1,5.75
553,Udachnyy,RU,2021-04-21 17:41:05,66.4167,112.4,-0.18,95,98,3.47
554,Kiruna,SE,2021-04-21 17:41:06,67.8557,20.2251,32.0,93,90,11.5
555,Taltal,CL,2021-04-21 17:41:06,-25.4,-70.4833,68.34,64,8,6.08
556,Riberalta,BO,2021-04-21 17:41:06,-10.9833,-66.1,87.8,66,75,6.91
557,Fenoarivo,MG,2021-04-21 17:41:07,-18.933,47.4354,60.8,94,20,5.75
558,Cap Malheureux,MU,2021-04-21 17:41:07,-19.9842,57.6142,77.0,84,100,3.0
559,Goderich,CA,2021-04-21 17:41:07,43.7501,-81.7165,33.8,75,89,17.27
